-0.00327680	1.840000
-0.00327640	1.800000
-0.00327600	1.800000
-0.00327560	1.840000
-0.00327520	1.840000
-0.00327480	1.800000
-0.00327440	1.800000
-0.00327400	1.840000
-0.00327360	1.840000
-0.00327320	1.800000
-0.00327280	1.800000
-0.00327240	1.840000
-0.00327200	1.840000
-0.00327160	1.800000
-0.00327120	1.800000
-0.00327080	1.840000
-0.00327040	1.840000
-0.00327000	1.800000
-0.00326960	1.800000
-0.00326920	1.840000
-0.00326880	1.840000
-0.00326840	1.800000
-0.00326800	1.800000
-0.00326760	1.840000
-0.00326720	1.840000
-0.00326680	1.800000
-0.00326640	1.800000
-0.00326600	1.840000
-0.00326560	1.840000
-0.00326520	1.800000
-0.00326480	1.800000
-0.00326440	1.840000
-0.00326400	1.840000
-0.00326360	1.800000
-0.00326320	1.800000
-0.00326280	1.840000
-0.00326240	1.840000
-0.00326200	1.840000
-0.00326160	1.840000
-0.00326120	1.840000
-0.00326080	1.840000
-0.00326040	1.840000
-0.00326000	1.840000
-0.00325960	1.840000
-0.00325920	1.840000
-0.00325880	1.840000
-0.00325840	1.840000
-0.00325800	1.840000
-0.00325760	1.840000
-0.00325720	1.840000
-0.00325680	1.840000
-0.00325640	1.800000
-0.00325600	1.840000
-0.00325560	1.840000
-0.00325520	1.760000
-0.00325480	1.800000
-0.00325440	1.800000
-0.00325400	1.800000
-0.00325360	1.760000
-0.00325320	1.800000
-0.00325280	1.800000
-0.00325240	1.800000
-0.00325200	1.760000
-0.00325160	1.760000
-0.00325120	1.760000
-0.00325080	1.720000
-0.00325040	1.720000
-0.00325000	1.720000
-0.00324960	1.680000
-0.00324920	1.680000
-0.00324880	1.680000
-0.00324840	1.640000
-0.00324800	1.640000
-0.00324760	1.600000
-0.00324720	1.600000
-0.00324680	1.600000
-0.00324640	1.600000
-0.00324600	1.560000
-0.00324560	1.520000
-0.00324520	1.520000
-0.00324480	1.480000
-0.00324440	1.480000
-0.00324400	1.440000
-0.00324360	1.440000
-0.00324320	1.440000
-0.00324280	1.400000
-0.00324240	1.400000
-0.00324200	1.360000
-0.00324160	1.280000
-0.00324120	1.320000
-0.00324080	1.280000
-0.00324040	1.240000
-0.00324000	1.280000
-0.00323960	1.240000
-0.00323920	1.200000
-0.00323880	1.160000
-0.00323840	1.120000
-0.00323800	1.120000
-0.00323760	1.120000
-0.00323720	1.040000
-0.00323680	1.040000
-0.00323640	1.040000
-0.00323600	1.000000
-0.00323560	0.960000
-0.00323520	0.960000
-0.00323480	0.880000
-0.00323440	0.880000
-0.00323400	0.800000
-0.00323360	0.800000
-0.00323320	0.800000
-0.00323280	0.760000
-0.00323240	0.720000
-0.00323200	0.720000
-0.00323160	0.640000
-0.00323120	0.640000
-0.00323080	0.600000
-0.00323040	0.560000
-0.00323000	0.520000
-0.00322960	0.480000
-0.00322920	0.480000
-0.00322880	0.480000
-0.00322840	0.400000
-0.00322800	0.360000
-0.00322760	0.360000
-0.00322720	0.360000
-0.00322680	0.320000
-0.00322640	0.320000
-0.00322600	0.280000
-0.00322560	0.200000
-0.00322520	0.200000
-0.00322480	0.160000
-0.00322440	0.120000
-0.00322400	0.120000
-0.00322360	0.040000
-0.00322320	0.000000
-0.00322280	0.000000
-0.00322240	-0.040000
-0.00322200	-0.120000
-0.00322160	-0.120000
-0.00322120	-0.120000
-0.00322080	-0.200000
-0.00322040	-0.200000
-0.00322000	-0.280000
-0.00321960	-0.280000
-0.00321920	-0.280000
-0.00321880	-0.360000
-0.00321840	-0.360000
-0.00321800	-0.400000
-0.00321760	-0.440000
-0.00321720	-0.440000
-0.00321680	-0.480000
-0.00321640	-0.520000
-0.00321600	-0.520000
-0.00321560	-0.600000
-0.00321520	-0.640000
-0.00321480	-0.640000
-0.00321440	-0.680000
-0.00321400	-0.680000
-0.00321360	-0.760000
-0.00321320	-0.760000
-0.00321280	-0.840000
-0.00321240	-0.840000
-0.00321200	-0.880000
-0.00321160	-0.920000
-0.00321120	-0.920000
-0.00321080	-0.960000
-0.00321040	-0.960000
-0.00321000	-1.040000
-0.00320960	-1.080000
-0.00320920	-1.080000
-0.00320880	-1.120000
-0.00320840	-1.160000
-0.00320800	-1.160000
-0.00320760	-1.160000
-0.00320720	-1.200000
-0.00320680	-1.240000
-0.00320640	-1.240000
-0.00320600	-1.280000
-0.00320560	-1.280000
-0.00320520	-1.320000
-0.00320480	-1.360000
-0.00320440	-1.360000
-0.00320400	-1.400000
-0.00320360	-1.400000
-0.00320320	-1.440000
-0.00320280	-1.440000
-0.00320240	-1.480000
-0.00320200	-1.480000
-0.00320160	-1.520000
-0.00320120	-1.560000
-0.00320080	-1.560000
-0.00320040	-1.560000
